date,year,month,month_name,quarter,product_name,category,region,units_sold,unit_price_inr,revenue_inr,stock_start,stock_end,stockout_flag,lag_1_units,lag_3_units,rolling_avg_3,units_sold_clean,month_sin,month_cos,is_q4,is_winter,is_diwali_month,year_index
2024-11-01,2024,11,November,Q4,Alprazone-0.25,Anxiolytic,South,302,2.9,875.8,255,257,0,240.0,223.0,270.0,302.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Alprazone-0.25,Anxiolytic,South,327,2.9,948.3,334,362,0,302.0,268.0,289.7,327.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Alprazone-0.25,Anxiolytic,West,244,2.9,707.6,249,253,0,236.0,236.0,235.15,244.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Alprazone-0.25,Anxiolytic,West,225,2.9,652.5,235,226,0,244.0,236.0,235.15,225.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Alprazone-0.25,Anxiolytic,West,237,2.9,687.3,244,222,0,225.0,236.0,235.3,237.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Alprazone-0.25,Anxiolytic,West,257,2.9,745.3,357,346,0,237.0,244.0,239.7,257.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Alprazone-0.25,Anxiolytic,West,238,2.9,690.2,227,212,0,257.0,225.0,244.0,238.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Alprazone-0.25,Anxiolytic,West,239,2.9,693.1,280,265,0,238.0,237.0,244.7,239.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Alprazone-0.25,Anxiolytic,West,213,2.9,617.7,186,198,0,239.0,257.0,230.0,213.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Alprazone-0.25,Anxiolytic,West,195,2.9,565.5,215,214,0,213.0,238.0,215.7,195.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Alprazone-0.25,Anxiolytic,West,200,2.9,580.0,261,276,0,195.0,239.0,202.7,200.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Alprazone-0.25,Anxiolytic,West,179,2.9,519.1,165,181,0,200.0,213.0,191.3,179.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Alprazone-0.25,Anxiolytic,West,232,2.9,672.8,277,289,0,179.0,195.0,203.7,232.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Alprazone-0.25,Anxiolytic,West,198,2.9,574.2,167,167,0,232.0,200.0,203.0,198.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Alprazone-0.25,Anxiolytic,West,237,2.9,687.3,221,227,0,198.0,179.0,222.3,237.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Alprazone-0.25,Anxiolytic,West,263,2.9,762.7,340,355,0,237.0,232.0,232.7,263.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Alprazone-0.25,Anxiolytic,West,253,2.9,733.7,202,202,0,263.0,198.0,251.0,253.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Alprazone-0.25,Anxiolytic,West,252,2.9,730.8,267,287,0,253.0,237.0,256.0,252.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Alprazone-0.25,Anxiolytic,West,264,2.9,765.6,361,371,0,252.0,263.0,256.3,264.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Alprazone-0.25,Anxiolytic,West,222,2.9,643.8,279,275,0,264.0,253.0,246.0,222.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Alprazone-0.25,Anxiolytic,West,236,2.9,684.4,293,284,0,222.0,252.0,240.7,236.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Alprazone-0.25,Anxiolytic,West,211,2.9,611.9,231,226,0,236.0,264.0,223.0,211.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Alprazone-0.25,Anxiolytic,West,225,2.9,652.5,196,174,0,211.0,222.0,224.0,225.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Alprazone-0.25,Anxiolytic,West,200,2.9,580.0,261,241,0,225.0,236.0,212.0,200.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Alprazone-0.25,Anxiolytic,West,204,2.9,591.6,170,188,0,200.0,211.0,209.7,204.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Alprazone-0.25,Anxiolytic,West,255,2.9,739.5,263,271,0,204.0,225.0,219.7,255.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Alprazone-0.25,Anxiolytic,West,294,2.9,852.6,328,312,0,255.0,200.0,251.0,294.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Alprazone-0.25,Anxiolytic,West,250,2.9,725.0,344,328,0,294.0,204.0,266.3,250.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Alprazone-0.25,Anxiolytic,West,262,2.9,759.8,284,295,0,250.0,255.0,268.7,262.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Alprazone-0.25,Anxiolytic,West,233,2.9,675.7,231,247,0,262.0,294.0,248.3,233.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Alprazone-0.25,Anxiolytic,West,248,2.9,719.2,311,304,0,233.0,250.0,247.7,248.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Alprazone-0.25,Anxiolytic,West,242,2.9,701.8,225,202,0,248.0,262.0,241.0,242.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Alprazone-0.25,Anxiolytic,West,234,2.9,678.6,312,332,0,242.0,233.0,241.3,234.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Alprazone-0.25,Anxiolytic,West,178,2.9,516.2,229,240,0,234.0,248.0,218.0,178.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Alprazone-0.25,Anxiolytic,West,221,2.9,640.9,176,172,0,178.0,242.0,211.0,221.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Alprazone-0.25,Anxiolytic,West,227,2.9,658.3,292,277,0,221.0,234.0,208.7,227.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Alprazone-0.25,Anxiolytic,West,257,2.9,745.3,352,328,0,227.0,178.0,235.0,257.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Alprazone-0.25,Anxiolytic,West,250,2.9,725.0,338,347,0,257.0,221.0,244.7,250.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Clonazap-0.5,Psychotropic,Central,102,3.8,387.6,92,86,0,99.0,100.0,100.85,102.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Clonazap-0.5,Psychotropic,Central,101,3.8,383.8,87,85,0,102.0,100.0,100.85,101.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Clonazap-0.5,Psychotropic,Central,99,3.8,376.2,84,84,0,101.0,100.0,100.7,99.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Clonazap-0.5,Psychotropic,Central,103,3.8,391.4,97,90,0,99.0,102.0,101.0,103.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Clonazap-0.5,Psychotropic,Central,92,3.8,349.6,83,86,0,103.0,101.0,98.0,92.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Clonazap-0.5,Psychotropic,Central,95,3.8,361.0,92,93,0,92.0,99.0,96.7,95.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Clonazap-0.5,Psychotropic,Central,75,3.8,285.0,75,81,0,95.0,103.0,87.3,75.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Clonazap-0.5,Psychotropic,Central,94,3.8,357.2,86,79,0,75.0,92.0,88.0,94.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Clonazap-0.5,Psychotropic,Central,91,3.8,345.8,85,92,0,94.0,95.0,86.7,91.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Clonazap-0.5,Psychotropic,Central,82,3.8,311.6,109,113,0,91.0,75.0,89.0,82.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Clonazap-0.5,Psychotropic,Central,97,3.8,368.6,124,117,0,82.0,94.0,90.0,97.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Clonazap-0.5,Psychotropic,Central,113,3.8,429.4,100,101,0,97.0,91.0,97.3,113.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Clonazap-0.5,Psychotropic,Central,115,3.8,437.0,156,165,0,113.0,82.0,108.3,115.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Clonazap-0.5,Psychotropic,Central,90,3.8,342.0,90,87,0,115.0,97.0,106.0,90.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Clonazap-0.5,Psychotropic,Central,102,3.8,387.6,86,96,0,90.0,113.0,102.3,102.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Clonazap-0.5,Psychotropic,Central,99,3.8,376.2,125,124,0,102.0,115.0,97.0,99.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Clonazap-0.5,Psychotropic,Central,109,3.8,414.2,88,81,0,99.0,90.0,103.3,109.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Clonazap-0.5,Psychotropic,Central,103,3.8,391.4,123,116,0,109.0,102.0,103.7,103.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Clonazap-0.5,Psychotropic,Central,92,3.8,349.6,106,101,0,103.0,99.0,101.3,92.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Clonazap-0.5,Psychotropic,Central,105,3.8,399.0,110,99,0,92.0,109.0,100.0,105.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Clonazap-0.5,Psychotropic,Central,97,3.8,368.6,93,94,0,105.0,103.0,98.0,97.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Clonazap-0.5,Psychotropic,Central,80,3.8,304.0,71,74,0,97.0,92.0,94.0,80.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Clonazap-0.5,Psychotropic,Central,97,3.8,368.6,79,74,0,80.0,105.0,91.3,97.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Clonazap-0.5,Psychotropic,Central,121,3.8,459.8,114,121,0,97.0,97.0,99.3,121.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Clonazap-0.5,Psychotropic,Central,111,3.8,421.8,134,141,0,121.0,80.0,109.7,111.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Clonazap-0.5,Psychotropic,Central,117,3.8,444.6,159,158,0,111.0,97.0,116.3,117.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Clonazap-0.5,Psychotropic,Central,107,3.8,406.6,120,126,0,117.0,121.0,111.7,107.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Clonazap-0.5,Psychotropic,Central,117,3.8,444.6,163,159,0,107.0,111.0,113.7,117.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Clonazap-0.5,Psychotropic,Central,95,3.8,361.0,92,86,0,117.0,117.0,106.3,95.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Clonazap-0.5,Psychotropic,Central,103,3.8,391.4,120,113,0,95.0,107.0,105.0,103.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Clonazap-0.5,Psychotropic,Central,114,3.8,433.2,138,130,0,103.0,117.0,104.0,114.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Clonazap-0.5,Psychotropic,Central,98,3.8,372.4,129,135,0,114.0,95.0,105.0,98.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Clonazap-0.5,Psychotropic,Central,100,3.8,380.0,108,109,0,98.0,103.0,104.0,100.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Clonazap-0.5,Psychotropic,Central,97,3.8,368.6,113,117,0,100.0,114.0,98.3,97.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Clonazap-0.5,Psychotropic,Central,97,3.8,368.6,114,114,0,97.0,98.0,98.0,97.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Clonazap-0.5,Psychotropic,Central,112,3.8,425.6,94,95,0,97.0,100.0,102.0,112.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Clonazap-0.5,Psychotropic,East,165,3.8,627.0,218,231,0,181.0,181.0,179.15,165.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Clonazap-0.5,Psychotropic,East,196,3.8,744.8,161,151,0,165.0,181.0,179.15,196.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Clonazap-0.5,Psychotropic,East,169,3.8,642.2,147,160,0,196.0,181.0,176.7,169.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Clonazap-0.5,Psychotropic,East,174,3.8,661.2,206,208,0,169.0,165.0,179.7,174.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Clonazap-0.5,Psychotropic,East,178,3.8,676.4,154,150,0,174.0,196.0,173.7,178.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Clonazap-0.5,Psychotropic,East,178,3.8,676.4,176,173,0,178.0,169.0,176.7,178.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Clonazap-0.5,Psychotropic,East,181,3.8,687.8,172,178,0,178.0,174.0,179.0,181.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Clonazap-0.5,Psychotropic,East,157,3.8,596.6,131,138,0,181.0,178.0,172.0,157.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Clonazap-0.5,Psychotropic,East,180,3.8,684.0,191,186,0,157.0,178.0,172.7,180.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Clonazap-0.5,Psychotropic,East,161,3.8,611.8,189,183,0,180.0,181.0,166.0,161.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Clonazap-0.5,Psychotropic,East,184,3.8,699.2,184,195,0,161.0,157.0,175.0,184.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Clonazap-0.5,Psychotropic,East,201,3.8,763.8,191,184,0,184.0,180.0,182.0,201.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Clonazap-0.5,Psychotropic,East,190,3.8,722.0,232,218,0,201.0,161.0,191.7,190.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Clonazap-0.5,Psychotropic,East,202,3.8,767.6,168,161,0,190.0,184.0,197.7,202.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Clonazap-0.5,Psychotropic,East,146,3.8,554.8,196,191,0,202.0,201.0,179.3,146.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Clonazap-0.5,Psychotropic,East,185,3.8,703.0,170,158,0,146.0,190.0,177.7,185.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Clonazap-0.5,Psychotropic,East,163,3.8,619.4,193,190,0,185.0,202.0,164.7,163.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Clonazap-0.5,Psychotropic,East,187,3.8,710.6,160,150,0,163.0,146.0,178.3,187.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Clonazap-0.5,Psychotropic,East,181,3.8,687.8,190,204,0,187.0,185.0,177.0,181.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Clonazap-0.5,Psychotropic,East,197,3.8,748.6,247,232,0,181.0,163.0,188.3,197.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Clonazap-0.5,Psychotropic,East,173,3.8,657.4,156,148,0,197.0,187.0,183.7,173.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Clonazap-0.5,Psychotropic,East,172,3.8,653.6,155,169,0,173.0,181.0,180.7,172.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Clonazap-0.5,Psychotropic,East,172,3.8,653.6,196,195,0,172.0,197.0,172.3,172.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Clonazap-0.5,Psychotropic,East,189,3.8,718.2,163,146,0,172.0,173.0,177.7,189.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Clonazap-0.5,Psychotropic,East,191,3.8,725.8,174,175,0,189.0,172.0,184.0,191.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Clonazap-0.5,Psychotropic,East,198,3.8,752.4,267,248,0,191.0,172.0,192.7,198.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Clonazap-0.5,Psychotropic,East,189,3.8,718.2,159,166,0,198.0,189.0,192.7,189.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Clonazap-0.5,Psychotropic,East,208,3.8,790.4,274,254,0,189.0,191.0,198.3,208.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Clonazap-0.5,Psychotropic,East,185,3.8,703.0,194,202,0,208.0,198.0,194.0,185.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Clonazap-0.5,Psychotropic,East,192,3.8,729.6,178,195,0,185.0,189.0,195.0,192.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Clonazap-0.5,Psychotropic,East,175,3.8,665.0,221,215,0,192.0,208.0,184.0,175.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Clonazap-0.5,Psychotropic,East,160,3.8,608.0,136,148,0,175.0,185.0,175.7,160.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Clonazap-0.5,Psychotropic,East,180,3.8,684.0,152,141,0,160.0,192.0,171.7,180.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Clonazap-0.5,Psychotropic,East,192,3.8,729.6,245,251,0,180.0,175.0,177.3,192.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Clonazap-0.5,Psychotropic,East,196,3.8,744.8,157,148,0,192.0,160.0,189.3,196.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Clonazap-0.5,Psychotropic,East,225,3.8,855.0,265,284,0,196.0,180.0,204.3,225.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Clonazap-0.5,Psychotropic,North,288,3.8,1094.4,266,258,0,302.0,297.0,298.2,288.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Clonazap-0.5,Psychotropic,North,313,3.8,1189.4,319,318,0,288.0,297.0,298.2,313.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Clonazap-0.5,Psychotropic,North,258,3.8,980.4,248,241,0,313.0,297.0,286.3,258.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Clonazap-0.5,Psychotropic,North,330,3.8,1254.0,380,396,0,258.0,288.0,300.3,330.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Clonazap-0.5,Psychotropic,North,277,3.8,1052.6,250,271,0,330.0,313.0,288.3,277.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Clonazap-0.5,Psychotropic,North,302,3.8,1147.6,410,413,0,277.0,258.0,303.0,302.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Clonazap-0.5,Psychotropic,North,278,3.8,1056.4,311,286,0,302.0,330.0,285.7,278.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Clonazap-0.5,Psychotropic,North,258,3.8,980.4,334,357,0,278.0,277.0,279.3,258.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Clonazap-0.5,Psychotropic,North,282,3.8,1071.6,338,339,0,258.0,302.0,272.7,282.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Clonazap-0.5,Psychotropic,North,287,3.8,1090.6,295,297,0,282.0,278.0,275.7,287.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Clonazap-0.5,Psychotropic,North,285,3.8,1083.0,270,283,0,287.0,258.0,284.7,285.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Clonazap-0.5,Psychotropic,North,278,3.8,1056.4,260,272,0,285.0,282.0,283.3,278.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Clonazap-0.5,Psychotropic,North,365,3.8,1387.0,295,322,0,278.0,287.0,309.3,365.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Clonazap-0.5,Psychotropic,North,297,3.8,1128.6,317,294,0,365.0,285.0,313.3,297.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Clonazap-0.5,Psychotropic,North,303,3.8,1151.4,283,280,0,297.0,278.0,321.7,303.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Clonazap-0.5,Psychotropic,North,282,3.8,1071.6,310,315,0,303.0,365.0,294.0,282.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Clonazap-0.5,Psychotropic,North,241,3.8,915.8,250,252,0,282.0,297.0,275.3,241.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Clonazap-0.5,Psychotropic,North,330,3.8,1254.0,309,320,0,241.0,303.0,284.3,330.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Clonazap-0.5,Psychotropic,North,307,3.8,1166.6,247,221,0,330.0,282.0,292.7,307.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Clonazap-0.5,Psychotropic,North,256,3.8,972.8,300,295,0,307.0,241.0,297.7,256.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Clonazap-0.5,Psychotropic,North,294,3.8,1117.2,346,331,0,256.0,330.0,285.7,294.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Clonazap-0.5,Psychotropic,North,245,3.8,931.0,291,307,0,294.0,307.0,265.0,245.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Clonazap-0.5,Psychotropic,North,316,3.8,1200.8,299,292,0,245.0,256.0,285.0,316.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Clonazap-0.5,Psychotropic,North,335,3.8,1273.0,387,356,0,316.0,294.0,298.7,335.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Clonazap-0.5,Psychotropic,North,336,3.8,1276.8,323,329,0,335.0,245.0,329.0,336.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Clonazap-0.5,Psychotropic,North,352,3.8,1337.6,334,333,0,336.0,316.0,341.0,352.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Clonazap-0.5,Psychotropic,North,327,3.8,1242.6,324,345,0,352.0,335.0,338.3,327.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Clonazap-0.5,Psychotropic,North,313,3.8,1189.4,310,317,0,327.0,336.0,330.7,313.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Clonazap-0.5,Psychotropic,North,307,3.8,1166.6,333,340,0,313.0,352.0,315.7,307.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Clonazap-0.5,Psychotropic,North,290,3.8,1102.0,239,211,0,307.0,327.0,303.3,290.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Clonazap-0.5,Psychotropic,North,311,3.8,1181.8,362,362,0,290.0,313.0,302.7,311.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Clonazap-0.5,Psychotropic,North,289,3.8,1098.2,372,356,0,311.0,307.0,296.7,289.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Clonazap-0.5,Psychotropic,North,317,3.8,1204.6,270,264,0,289.0,290.0,305.7,317.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Clonazap-0.5,Psychotropic,North,305,3.8,1159.0,394,384,0,317.0,311.0,303.7,305.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
